title,body,url,is_ad,is_side_job,is_failure,length
네이버 스마트스토어 상세페이지 전담하실 분 구합니다!,"21/07/08 15:34
안녕하세요 네이버 스마트스토어를 며칠 전에 열었는데
제가 사진을 잘 찍지 못해서
혹시 포토샵과 일러스트 가능하신분 중에 사진촬영해거 상세페이지 작성해주실 분 계실까요?
같이 작업해요! 페이는 맞춰봐요 연락 부탁드립니다",https://everytime.kr/377489/v/199055107,False,True,False,136
225우 4263 차주 찾습니다!,"04/08 12:20
9동 생활관 주차장에 이중주차하신 225우 4263 차주를 찾습니다. 여수로 병원을 가야하는데 이중주차로 인해 출발을 못 하고 있습니다. 차량에 전화번호도 없어서 아예 연락조차 불가능한 상황입니다. 아시는 분이나 본인이시면 쪽지 주시고 제발 주차장으로 와주세요!
+) 옆에 주차해주신 분이 감사하게도 차량을 빼주셔서 옆으로 돌아나갔습니다. 해당 차주 분은 앞으로 이중주차 시에 연락처를 부착하시거나 파킹 풀어놓으시길 바랍니다.",https://everytime.kr/375208/v/406801147,False,False,False,250
물품 대여 사업 일시 중단 안내,"그린
[ 물품 대여 사업 일시 중단 안내 ]
안녕하세요! 전남대학교 제55대 총학생회 '그린'입니다.
시험기간으로 인하여 4월 13일부터 4월 24일까지 물품 대여 사업이 일시 중단됨을 안내드립니다.
🟢 중단 예정 기간 | 04.13(월) ~ 04.24(금)
🟢 재개일: 04.27(월) 오전 10:00 ~
* 중단 기간 동안 물품 대여 및 반납이 모두 불가능합니다.
* 공지 미확인으로 반납 연체될 경우, 보증금을 미환급할 수 있습니다.
| 총학생회 소통 창구 |
📗 인스타그램 @cnu_green
📗 카카오톡 채널 @전남대학교 총학생회
📗 총학생회 리틀리 litt.ly/cnu_green",https://everytime.kr/544885/v/406805429,False,False,False,330
화상영어 수업 아르바이트구합니다,"(알수없음)
21/09/29 21:19
초등학생이랑 중학생저학년이라서 진짜 쉬워요 갑자기 서울올라가서 공부하는바람에 꿀알바 넘깁니다 ㅠㅠ
급한데 사람이 구해지지 않아서 다시 올립니다 ㅠ
지원해주세요 제발 ㅠㅠ
1. 업체명 : C.S교육원
2. 업무 내용 : C.S교육원 홈페이지에서 화상창 띄우셔서 수업 하시는거에요 .
3. 근무 시간 : 월수 오후 6시~8시50분 초중등 영어 (시간조정 가능)
4. 자격 : 대학생.휴학생.졸업생 (만21세 이상 수업경력자 우대)
5. 임금 : 초 중등 영어 시급10.000원~ (단계별 시급 인상) 고등영어 시급 12000~
화상수업 하는방법 배우신후 저희 학원에서 수업하기 아니면 집에서 재택으로 수업하기 선택.
편하고 재미있게 학원이나 집에서 수업하실 선생님 구해요.
장기알바 하시기엔 굉장히 편하고 안정적인 꿀알바입니다.
수업 경험 있으시다면 화상수업 경험없어도 많이 지원해주세요.
-참고사항 : 가능하면 최소6개월이상 근무하실분 우선채용합니다.
이력서 (지원분야기재) 또는 본인 간단한프로필 이멜접수후 문자주세요.
담 당 자 : 010-9943-9184 프로필 (24시 문자접수)
E-mail : mbccampus@naver.com (이력서 이멜접수후 문자)
교 육 원 : 광주광역시 북구 서암대로 170 용봉빌딩3층",https://everytime.kr/375182/v/211285892,False,True,False,650
,"20/04/13 10:35
수요일 빨간날이잖아
그럼 재택수업도 쉬어?",https://everytime.kr/375181/v/115575088,False,True,False,38
🌟영어학원 선생님 구합니다🌟,"22/06/20 18:16
영어 학원 선생님 구합니다!
1. 시간: 월 수 목 6:00~9:45
2. 시급: 10000원
3. 위치: 신안동(광주역 근처- 스포츠센터에서 버스 타고 15분)
4. 지원 자격: 초등 중등 영어 가르칠 수 있으신 분
5. 기타
-인터넷 실시간으로 (줌 같은 프로그램 있음) 하는 일이라 아이들, 학부모님과 직접 부딪힐 일 없어요
- 3개월 이상 학원에서 일하면 재택 근무도 가능합니다
-6개월 이상 근무해주세요
- 간식도 제공해주시고 원장 선생님도 친절하세요
6. 문의는 010-2702-3237로 해주세요!_!",https://everytime.kr/375182/v/257242512,False,True,False,302
글쓰기 컨텐츠팀 인턴(재택),"23/10/25 10:56
[업무 내용]
주 2편의 교육 관련 블로그 글 작성
[장점]
어디서든 근무 가능한 재택근무
작성한 글을 포트폴리오로 활용 가능
피드백을 통한 마케팅 스킬 업그레이드
실무 경험을 통한 실력 향상
[우대사항]
블로그 마케팅 경험 있으신 분
글쓰기에 열정 있으신 분
마케팅에 대한 관심 있으신 분
[채용과정]
지원 -> 과제면접 -> 간단면접(zoom) -> 채용
*과제 2000자 이상 작성 완료 시 과제비 지급
더 열심히 하시려는 분들을 적극적으로 챙겨드리고 있습니다.
직접 쓰신 글이 문의 전화로 연결됐는지도 공유드리기에
마케팅에 관심이 있으신 분들께는 실무를 경험하실 좋은 기회라 생각합니다.
특히 교육 쪽에서 블로그 마케팅을 전문적으로 하는 유일한 회사에 가깝기에,
교육 마케팅에 관심이 있으셨던 분들께는 좋은 기회가 되리라고 생각합니다.
교육과 관련해서도, 교육 외 분야에서 글쓰기 컨텐츠를 통해 구매 전환으로 이어진 경험이 있는 담당자가 교육을 진행합니다.
(아래 실제 피드백 사진 있음)
초기 글쓰기 템플릿 교육부터 글 첨삭까지 1:1로 진행하고 있습니다.
마케팅 분야에서 적극적으로 배우고 싶은 분, 주체적으로 실무 경험을 쌓고 싶으신 분이라면,
짧은 시간 안에 효율적으로 실력을 기를 수 있으실 겁니다.
아래 오픈채팅으로 지원 부탁드립니다!
https://open.kakao.com/o/sTKqtaOf",https://everytime.kr/375182/v/320358560,True,True,False,694
주요 의혹 및 해명 정리,"20/12/07 22:30
1. 12. 05 동영상 있냐? : 있음 회의 후 올림
2. 엑셀파일 있냐? : 06일은 있음 근데 05일은 개인정보문제로 삭제
3. 인스타 시드번호 불일치 : 서버딜레이 때문임? 내가 봤을땐 정확히 쳤음.
4. 중간에 지워진건 뭐임 : 그건 넘버락 잘못누름
5. 12시 이전에 왜 코드 돌림? : 내 노트북에서 중운위 노트북으로 옮기고 시험삼아 한번 돌림.
6. 왜 외부업체 안씀? : 9000명 마스킹 후 1000명 이상 산출해내는 프로그램이 없었다?고함
7. 셋 시드 왜함 : 나중에 마스킹한거 걷어내고 당첨자 확인하기 위해(이거 맞음?)
8. 왜케 늦음? : 당첨자 신원확보 후 개인정보 열람 동의받는중이었음.
9. 12.05일날 업체 때문에 늦어진건 뭐임? : 업체의 물량확보과정에서 문제있어서 늦어짐
10. 왜 12.05에서 12.06으로 추첨바꿈? : 발표 늦어지니까 난리나서 12.06라이브 추첨으로 바꿈
11. 커피쿠폰은 왜 발송? : 예약한거 취소못함.
더 있거나 틀린내용 알려주쇼",https://everytime.kr/375208/v/155841883,False,True,False,518
,"20/03/23 17:40
재택 수업 1주 연기
하...",https://everytime.kr/375210/v/111780163,False,True,False,31
공학수학 정재택교수님거랑 김유곤교수님꺼 바꾸실분 계신가요,"20/03/16 09:44
쪽지 주세요ㅜㅜ",https://everytime.kr/375208/v/109516247,False,True,False,23
인자관 ㄱㅎㅈ교수님 레포트,"20/11/13 22:25
애들아 이거 나만 자료가 안나오니?ㅋㅋㅋㅋ나 오늘 시작했는데 난 1번부터 막힘ㅎ...
애초에 난 공시준비중이라 기업 조사하기 싫어서 그냥 공무원으로 알아보는데 재택근무 생긴거 빼고는 아무것도 안나옴ㅜㅜㅜ
이거 3장쯤으로 내면 점수 노답일까? 에이까지 안바란다는 전제하에! 그냥 빨리 쓰고 제출만 하고싶다ㅋ..하",https://everytime.kr/375208/v/152337921,False,True,False,188
광주도 복합쇼핑몰 만들기는 하네,"24/03/06 14:03
.
.",https://everytime.kr/375208/v/334323196,False,True,False,18
1학기도 대면 안하겠네,"22/02/08 14:18
3월에 재택치료 수십만명 나온다는데
비대면 각이네 그냥
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/229441719,False,True,False,61
알바 투잡 뛰는데 온도차 쩌는 듯,"22/05/04 21:45
방탈출 알바는 대부분 착한 젊은 커플이 손님이라 나도 엄청 친절하고 텐션 올라가는데
편의점은 진상 개많아서 나도 띠껍게 말하고 표정 엄청 안좋게 된다..
(삭제)
삭제된 댓글입니다.",https://everytime.kr/375208/v/250074208,False,True,False,116
지역화폐의 허상,"25/04/22 16:56
지역화폐 반박 해보라 길래 오늘 시험도 끝났고, 경제학들 배운거 복습도 할겸 반박해봄. 근데 적다보니 적은게 아까워서 걍 박제할겸 올림.
https://everytime.kr/482730/v/377701597
금융경제학이나 화폐금융론 내용도 일부 포함되있으니 다 읽어서 손해는 없을거임.
지역화폐의 문제점은 지역화폐 본연의 문제와 정보비대칭성에 기인하는 문제들로 나뉘어짐.
우선 지역화폐 본연의 문제
화폐의 수요는 3가지로 나뉘어짐 거래적동기, 예비적 동기, 투자적 동기
지역화폐로 주식 투자와 같은 투자행위를 할 수 없으니 투자적 수요는 0이고, 시중 화폐나 체크신용카드와 비교해서 유동성이 매우 낮기 때문에 지역화폐의 수요는 보조금 떡칠을 해도 낮을 수 밖에 없음.
즉 발행을 해도 그걸 쓰는 사람이 없어서 효과가 매우 작다는거임.
""신용카드만 봐도 30%가 되는데 지역화폐 10%는 합리적인 수준이다""가 아니라
""유동성도 압도적으로 좋고 특정품목 할인 30%나 되는 신용카드를 놔두고, 10% 혜택 그것도 특정 시장에서만 사용이 가능한 지역화폐를 쓸 이유가 없다""가 옳은 문장이라고ㅋㅋ 첫 문장부터 개소리인거임 저건
다음으로 공익에 초점을 맞추고 지역 브랜드 이미지에 기여한다는 주장.
이건 이미 선행연구가 있는데, 조세재정 연구원과 한국재정학회에선 보고서를 통해 지역화폐는 경제활성화나 고용창출 효과없이 오히려 경제적 순손실만 키웠다는 연구결과를 내놓았음.
이 연구들은 지역화폐를 옹호하는 survey 중심 보고서들의 논리적 오류도 지적 했는데,
survey로 조사하면 돈을 공짜로 받은 사람들은 당연히 좋아하는데, 답이 정해진 조사를 해놓고 효과가 있어 이러면 안된다는거.
또, 경제효과를 계산하려면 순경제 효과를 계산해야지 지역 화폐가 1조 쓰였으니까 경제적효과는 1조ㅋ 이딴식으로 계산하면 안된다는 거임.
지역 브랜드 이미지 측면에선?
지역화폐를 사용하는 지자체가 많아지면 큰 지자체는 많이 발행해서 많이쓰고, 작은 지자체는 작게 발행하면서 역내유입이 차단되기 시작함.
쉽게 예를 들면 부루마블 게임의 돈을 모노폴리에서 쓸 수 없는것처럼.
그럼 결과적으로 역외로 유출되는 돈도 줄겠지만 역내로 유입되는 돈도 줄어듬. 빈익빈 부익부 제로섬 치킨 게임이 되는거임. 이 상황에서 지역 브랜드 이미지가 참 좋아지겠다 빡통아ㅋㅋㅋ
또한 이런 문제 말고도 정보비대칭성에 관한 문제도 있는데, 정부 지자체가 화폐사용을 일일히 감시할 수 없어 지역화폐를 부정사용하는 상품권 깡이 성행한다는거임. 행안부가 2021년부터 연 2회씩, 현재까지 5회만 조사해서 487건인데 전수조사 땐 부정 사례가 폭증할 것으로 예상 됨. 정보비대칭 문제에 있어 도덕적 헤이가 발생하는거.
그리고 이런 지역화폐는 해당 화폐나 정책에 관심이 있거나 정보가 많은 사람이 우선적으로 사용함. 그럼 그 사람들이 정부 예산을 편향되게 가져가면서, 상대적으로 트랜드를 읽는데 느리고 정보가 부족한 금융취약계층은 그 혜택을 적게 누리는 한계도 있음.
정보비대칭 문제에 있어 역선택이 발생하는거임.
그리고 시험기간이고 오늘만 시험 3개 쳤는데 당연히 답이 늦지 임마
반박 안하냐고 재촉하던데 반박하는지 안하는지 기다리면서 폰봤을 생각하니까 귀엽누ㅋㅋ
딱봐도 경제 1도 모르는 티나는데, ㅈ도 모르면 나대지말고 시험공부하러 가거나 누워서 주무세요🙃
https://n.news.naver.com/article/025/0003385154?sid=101
https://n.news.naver.com/article/009/0005400122?sid=100
https://biz.newdaily.co.kr/site/data/html/2024/11/22/2024112200096.html
https://www.newdaily.co.kr/site/data/html/2023/11/07/2023110700098.html
http://www.fetimes.co.kr/news/articleView.html?idxno=94882
https://n.news.naver.com/article/018/0004814160?sid=101
https://n.news.naver.com/article/025/0003356049?sid=101",https://everytime.kr/482730/v/377814444,False,True,True,2070
쿠팡 포장지에 쇼핑몰 대한통운 반품이라고 적어놓고 반품하면 헷갈리려나??,"25/01/23 15:16
배송기사님들이????
포스트잇으로 대한통운이라고 적어두긴할건데",https://everytime.kr/375208/v/366508330,False,True,False,49
기업경영학원론,"(알수없음)
20/04/30 00:25
재택수업 과제 1번 나만 모르겠니..? 책에 안나와있는데 뭐지..
(삭제)
삭제된 댓글입니다.
(알수없음)
아니 이게 뭔소리야?? ㅠㅠㅠ이상해..
20/04/30 00:27
(알수없음)",https://everytime.kr/375209/v/118710202,False,True,False,125
,"21/12/16 21:46
군무원 출근 일주일차 후기
문서작업들이 없는 기술직이라 지원센터에 올라온 문건들만 출장가서 고쳐주고 온다. 근데 요즘 일이 없어서 하루 실 근무시간 두시간은 되나 싶다. 오늘은 외부업체 불러서 그분들이 일하는거 구경만 하다 끝남
이렇게 일하고 돈 받아도 되나 싶은 느낌
오늘 못 끝낸 일은 내일 이어서 한다는 점이 가장 마음에 든다. 야근? 그런거 없다. 초과근무? 그런거 없다...눈치보인다고 반장님도 안찍음",https://everytime.kr/386037/v/222785952,False,True,False,244
거리두기 3단계 내용,"20/07/04 23:25
10인 이상이 대면으로 모이는 모든
집합·모임·행사를 금지하는 행정명령 실시
모든 스포츠 행사 중단
✔️
공무 및 기업의 필수 경영에 필요한 경우는
예외를 허용하며 장례식은 가족 참석에 한하여 허용
✔️
필수 시설이 아닌 모든 다중 이용시설은
운영을 제한하거나 중단
✔️
공공시설은 모두 운영을 중단하고
민간시설도 고위험·중위험시설은 운영을 중단.
다만, 음식점·장례시설이나
필수산업시설·거주시설의 경우 예외 허용
✔️
운영 중단을 하지 않은 모든 다중이용시설은
2단계에서의 방역 수칙 의무화와
이용 인원 제한을 하고 저녁 9시 이후에는 영업 중단
✔️
병·의원, 약국, 생필품 구매처, 주유소, 장례시설 등
국민의 생활에 필수적인 시설은 정상 운영
✔️
학교 및 유치원은 등교 수업을 중단하고
원격 수업으로 전환하거나 휴교·휴원
✔️
공공기관은 필수 인력 외 전원 재택근무를 실시하고
민간기업에도 유사한 수준으로 최대한 재택근무 권고",https://everytime.kr/375208/v/131200138,False,True,False,482
이제 닭가슴살 싸게 못사먹네,"24/07/23 10:45
티몬, 위메프 망하면 네이버 스마트스토어에서 핫딜 뜨는거나 사먹어야겠네
큐텐그룹 너무 쎄해서 1달 전부터 여기서 주문안했음",https://everytime.kr/375208/v/349437015,False,True,True,83
광주 복합쇼핑몰 근황,"23/10/03 03:50
진행시키는 중",https://everytime.kr/375208/v/318070526,False,True,False,22
월수 6시_8시 50분 화상수업 아르바이트 구합니다,"(알수없음)
21/10/04 15:57
초등학생이랑 중학생저학년이라서 진짜 쉬워요 갑자기 서울올라가서 공부하는바람에 꿀알바 넘깁니다 ㅠㅠ
급한데 사람이 구해지지 않아서 다시 올립니다 ㅠ
지원해주세요 제발 ㅠㅠ
1. 업체명 : C.S교육원
2. 업무 내용 : C.S교육원 홈페이지에서 화상창 띄우셔서 수업 하시는거에요 .
3. 근무 시간 : 월수 오후 6시~8시50분 초중등 영어 (시간조정 가능)
4. 자격 : 대학생.휴학생.졸업생 (만21세 이상 수업경력자 우대)
5. 임금 : 초 중등 영어 시급10.000원~ (단계별 시급 인상) 고등영어 시급 12000~
화상수업 하는방법 배우신후 저희 학원에서 수업하기 아니면 집에서 재택으로 수업하기 선택.
편하고 재미있게 학원이나 집에서 수업하실 선생님 구해요.
장기알바 하시기엔 굉장히 편하고 안정적인 꿀알바입니다.
수업 경험 있으시다면 화상수업 경험없어도 많이 지원해주세요.
-참고사항 : 가능하면 최소6개월이상 근무하실분 우선채용합니다.
이력서 (지원분야기재) 또는 본인 간단한프로필 이멜접수후 문자주세요.
담 당 자 : 010-9943-9184 프로필 (24시 문자접수)
E-mail : mbccampus@naver.com (이력서 이멜접수후 문자)
교 육 원 : 광주광역시 북구 서암대로 170 용봉빌딩3층
수수료 없고 태블릿 재택수업하실때 필요하신거 다 빌려드립니다
수업경험없으시면 다 탈락시키는것 같아요 ㅠㅠ 수업경험있으신분만 지원해주세요",https://everytime.kr/375182/v/211931097,False,True,False,726
기숙사 전화,"20/04/22 14:43
1대1문의해서 전화왔는데
기숙사는 학교한테 전달받은게
1학기 싸강 확정이고 몇몇교수님에 따라 대면강의 할 수도 있다
우리는 학교한테 전달받은게
1학기 싸강이고 코로나 사태에 따라 재택수업이 단축될 수 있다
우리한테 준 정보 기숙사는 처음 듣는다네
ㄹㅇ 학교 ㄸ ㅣ 발^^",https://everytime.kr/375208/v/117223799,False,True,False,166
,"(알수없음)
20/03/16 10:25
나지금서울인데 전남대 출판사는 전대앞에서사야된데 근데 재택수업기간에는 필요하데 뭐어쩌라는거
(삭제)
삭제된 댓글입니다.
(알수없음)
오진짜 알라딘에서파네
20/03/16 10:29",https://everytime.kr/375210/v/109542969,False,True,False,122
미니 창업 해봤어요!!,"20/05/01 00:35
곧 어버이날을 맞아 부모님께 어떤 선물을 할까 고민하다가~ 커플문답처럼 부모님께도 문답지를 드리고 싶어서 문답지를 직접 만들어 보다가 얼떨결에 스마트스토어에 등록까지 마쳤습니다 여러분!👏👏👏👏
정말 몇주동안 내용구성하고 질문넣었다뺏다가 새벽까지 일러스트 그리고 인쇄업체 발품팔고 다니고...😭😭😭😭😭😭😭
아무튼!! 우여곡절 끝에 오늘 드디어 스마트스토어을 오픈하게 되었습니다!!
최선을 다했지만 첫 작품인만큼 네이버 최저가로 등록해놨는데요! 구매 안하셔도 좋으니 한번씩 구경해주시면 정말 너무 감사하겠습니다.
http://naver.me/FdFzaLkv
이런거 올려도 되는지 모르겠는데 불가하면 삭제하겠습니다ㅠㅠ 감사합니다!!
🎁혹시 관심있으시면 동문찬스로 할인해 드릴테니 스토어찜 하시고 쪽지주세요!!🎁",https://everytime.kr/375208/v/118884745,False,True,False,409
이러면 백신패스 왜 함?,"(알수없음)
22/02/07 22:21
아니 ㅋㅋㅋㅋㅋㅋㅋ 이럴 거면 거리두기 2주 연장하지 말고 그냥 풀지 좀 역학조사도 안 해 60세 이하는 재택치료해 존나 무의미하네 위중증 병상 때문에 일상회복 포기한 거 아니었음?",https://everytime.kr/375208/v/229322589,False,True,True,123
혹시 이 알바 해보신 분 있나요?,"01/01 16:55
검색해봐도 정확히 뭘 하는지 안 나와서 혹시 아시는 분 있나 찾고 있습니다",https://everytime.kr/375208/v/397397349,False,False,False,53
아빠 재택근무 도와주는데 속터질거 같아,"(알수없음)
20/03/25 11:33
깔라는 프로그램은 많고
공인인증서로 두세번씩 로그인해야되고
호환 안된다고 로딩 안되는 경우가 부지기수임 ㅋㅋㅋ
결국 업무 포기하고 메신저만 켜놓으심",https://everytime.kr/375208/v/112165765,False,True,True,104
오버롤원피스(멜빵원피스),"24/05/30 22:55
가격 1만원
구매후에 실착 3번정도 했습니다
눈에 띄는 얼룩이나 하자 따로없고, 별로 입지도 않아서 사용감도 별로 없눈 수준입니다~!
너무 귀여워서 ㅠㅠ 제 스타일에 잘 안맞더라구요
그래서 판매합니당
어리틀빗이라는 쇼핑몰에서 구매했습니다
원가는 4만~5만사이였던거같은데 지금은 판매를 안하네요 ㅠㅠ! 구매내역도 사라졌어요 😿😿😿
궁금한건 쪽지주세요",https://everytime.kr/377489/v/344463775,False,True,False,209
[디자이너 채용 공고] [정규직] 동물복지 전문 커머스 플랫폼 애니웨이 콘텐츠 디자이너 모집,"22/07/01 14:28
안녕하세요. 전남대학교 창업팀에서 출발한 동물복지 축산 전문 브랜드 애니웨이 (ANIWAY) 입니다.
애니웨이는 동물의 행복한 삶과 건강한 먹거리의 공존 이라는 미션을 이루기 위해 현재 국가에서 인증받은 동물복지 축산물과 이를 이용한 가공식품을 판매하고 있는 이커머스 플랫폼 입니다.
저희는 2021년 창업해 현재까지
총 약 7000만원의 매출, 누적 약 1억 3000여 만원을 조달 했습니다. 또한 매분기 약 70%라는 높은 성장률을 기반으로 성장하고 있으며 그 과정에서 ‘달걀을 이용한 국내 최대 크라우드 펀딩 모금액 달성’ 등 다양한 성과를 기록 하였습니다.
올해는 청년창업사관학교에 입교 후 더욱 다양한 상품군을 런칭해 시장 내 파이를 키울 계획이며, 향후 동물복지를 활용한 다양한 비즈니스 모델로 커져가는 동물복지 축산 시장의 중심이 되고자 합니다.
저희는 현재 성장의 과정에 핵심이 될 수 있는 디자인 업무를 같이 진행 해주실 디자이너 분을 찾고 있으며, 학력 및 경력은 무관합니다.
관심 있으신 분들은 아래 내용 확인 하신 후 이메일 혹은 전화번호로 연락 주시면 감사하겠습니다.
애니웨이와 같이 성장 하실 분을 찾습니다.
*첨부사진은 크라우드 펀딩 참여 페이지 및 제작중인 홈페이지 입니다.
[채용공고]
<모집분야>
콘텐츠 디자이너 1명
<담당 업무>
1. 상세페이지 디자인
-> 상세페이지 콘티 기반 상세페이지 작업
2. 제품 디자인
-> 계란 상자 디자인, 개발제품 패키지 디자인 스케치
3. 배너 디자인
-> 이벤트, 공지 등 상황에 맞는 웹페이지 배너 등 컨텐츠 디자인
4. 카드뉴스 제작
-> 이벤트, 공지, 신제품 런칭 등 상황에 맞는 카드뉴스 제작
<근무형태>
정규직 (4대보험 가입) (근무 시작: 7월 중순 부터 / 협의 가능)
<근무환경>
1. 사무실:
- 광주 동구 금남로 245 (전일빌딩 245)
2. 근무시간:
- 주 4일 32시간 근무 (10:00~17:00)
- 점심시간: 12:00~13:00
- 탄력 근무제, 주 1일 재택근무 가능 (협의가능)
3. 요청시 작업에 필요한 맥북 or 윈도우 노트북 제공
<지원자격>
1. 포토샵 or 일러스트 작업 가능한 분
2. 포트폴리오 첨부 필수
3. 경력, 학력 무관
<급여>
: 월 1,560,000원~(협의가능)
이메일: aniwaystore@gmail.com
홈페이지: www.aniway.store (리뉴얼중)
인스타그램:
www.instagram.com/aniway__official
전화번호: 010-2831-9981",https://everytime.kr/375182/v/258759587,False,True,False,1253
광주 조금만 좋아져라 몇 가지 희망들,"24/01/09 00:54
1. 지하철 2호선
서구사람인데 광산구나 첨단 쪽 가려면 버스 1시간 이상 걸려서 갈 엄두도 안남. 만약 완공되면 광주 곳곳 이동하기 참 편할듯
2. 신세계 더현대
결국엔 이마트 부지쪽에 뒤로 새로 지으려는 건 시민단체 금호월드 때문에 무산됐지만 터미널 옆으로 확장하려는 공사할 듯. 이건 사실 별 기대안됨
3. 광주 어등산 스타필드 확정
2027년 착공시작
전국 스타필드 면적 최대규모
드디어 생기는 복합쇼핑몰에 의의가 있음",https://everytime.kr/375208/v/327244733,False,True,True,253
쇼핑몰 상품 싸게 팔아요1,"24/02/27 14:52
취준생이라 옷정리해요 ..
새상품이거나 손 안가서 1-2번 입은 옷들 전부 싸게 팔아요
전대후문쪽 직거래
1. 프렌치오브 맨투맨
그레이 27900->22000
1번 착용
2. 나시가디건 세트
아이보리 새상품
4만원 좀 넘는데 3만원으로(에눌x)
3. 홀터 아일렛 나시가디건
24800->20000
1번 착용 지금 품절
4. 퍼프 데님 원피스
저는 2만원 정도에 다른 쇼핑몰에 사서
12000원에 팔아요
1번 입음
5. 캡 셔링나시
아이보리 중국산 아니고 국산이라 퀄 좋아요
새상품 9000원
6. 소매 단추 목폴라
아이보리 2번입음 그러나 하자나 얼룩은 없음
12000원",https://everytime.kr/377489/v/332569989,False,True,False,334
