keyword,title,description,link,pubDate,question_score,experience_score,success_score,final_score,reason
부업 손해,부업으로 돈벌수있는 자동화 수익에 대하여,이제 부업으로 돈을 벌고싶어서 이것저것 공부하는 사람입니다.. 그런데 너무 어렵고 많은 사람들이 하고 있어서... 그들때문에 주식에 투자하지 않아서 손해 본 사람들은 누가 보상해줄까요? 그저 남들말에 휘둘린 자신의 탓일...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=378092244&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,0,12,0,12,실패 경험담형 가능성 높음
부업 손해,부업으로 시작해서 주업으로 전업 ! ! !,... 재택부업이 있어요 물론 이미지는 않좋다는건 알아요~ 하지만 손해볼거 없다는 전제하에 알아볼순 있잖아요^^ 짧게는 10분 길게는 30분이면 내용을 다 알수 있으니 잠깐 짬내서 알아보는것도 나쁘지 않다 생각해요^^ 알아본다고 돈이...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=202310121&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,0,12,0,12,실패 경험담형 가능성 높음
부업 손해,집에서 할수있는 부업 가장 괜찮은 것?,집에서 할수있는 부업 중에서 가장 괜찮은게 뭔가요? 제가 퇴근하고 나서나 주말 쉬는 날에 부업을 해보고 싶은데요.... 저 역시도 행여라도 손해볼까봐 정말 많이 알아보고 시작했기에 그 마음 조금이라도 공감하고요! 만약 전문성...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=408&docId=440678641&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,0,16,0,16,실패 경험담형 가능성 높음
부업 손해,천안 구인구직중에 아뜨랑제화실이라고 손부업이고,... * 문제시 보장받을 수 있는 합법부업 * 혼자가 아닌 팀끼리 같이 돈버는 부업 * 단 한명의 피해자도 만들지 않는 부업 * 일안해도 평생 매주 들어오는 고정수익 국내최저가 초기비용~!!! 손해볼 수 없는! 서비스제품 제공 ~!!! (군인...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=286659935&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,0,12,0,12,실패 경험담형 가능성 높음
부업 손해,전주 부업할수있는곳,... 절대 손해볼 수 없는 곳이예요 재택알바/부업 처음부터 잘하는 사람 하나도 없답니다.저또한 간단하게 쇼핑하고 고스톱치고 그렇게 시작했구요 처음에만 일 손에 익히시면 생각보다어렵지않게 일하실수있는 단순업무 랍니다...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=185872568&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,0,19,0,19,실패 경험담형 가능성 높음
부업 손해,인스타 부업 사기,"제가 인스타 부업사기를 어제 밤 8시쯤 당했는데요 돈을 돌려받고 싶어서요 어떡하면 좋을까요 안녕하세요.... 사기죄가 성립될 경우 피해회복에 대해서는 가해자와 합의나, 배상명령신청 또는 손해배상청구소송을 진행할 수 있습니다.",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602060402&docId=403563409&qb=67aA7JeFIOyGkO2VtA==&enc=utf8,,0,16,0,16,실패 경험담형 가능성 높음
투잡 손해,직장인투잡 손해없이 확실하게 돈벌수 있는일,직장인인데 투잡을 알아보고 있어요. 아무래도 일자리가... 직장인 투잡 알아보시는군요. 저는 40대 직장인이면서 재택부업을 하고 있는 남자예요 직장인투잡 전문멘토라고... 제가 직접 직장인으로서 투잡을 하다보니 그 어려움도 잘...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=359269312&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,20,0,20,실패 경험담형 가능성 높음
투잡 손해,교통사고 휴업손해 개인사업자 투잡,... 본업은 휴업손해 신청서류 중 소득증명원 외에 다른 서류로 인정 가능한가요? 투잡은 올 2월부터 치킨집 저 혼자 하고 있고 시작한지얼마안되서 세금신고한게 없습니다. 매출은 달 1200만원 정도 인데 포스기에 찍힌 매출론ㄴ...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60213&docId=353425628&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,4,14,0,10,실패 경험담형 가능성 높음
투잡 손해,직장인투잡 손해없이 확실하게 돈벌수있는 방법없나요?,직장인투잡 알아보는데 대부분 온라인으로 하는거더라구요.... 직장인 투잡 알아보시는군요. 저는 40대 직장인이면서 재택부업을 하고 있는 남자예요 직장인투잡 전문멘토라고... 제가 직접 직장인으로서 투잡을 하다보니 그 어려움도 잘...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=358873849&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,19,0,19,실패 경험담형 가능성 높음
투잡 손해,계약직 투잡 질문입니다.,"... 안녕하세요~ 질문자님 고민하는 일이나 손해 없는 투잡일도 있다는 정보를 좀 드리려하는데요~ 개인쇼핑몰 생성은 도와드리구요, 쇼핑몰CEO가 되는일인데요, 핸드폰만 있으면 할 수 있는 재택알바라서 출퇴근없구요ㅎ 하루에 20~40만원...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=274816354&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,4,13,0,9,실패 경험담형 가능성 높음
투잡 손해,투잡 배달하다가 산재 및 퇴사,제 상황은 이렇습니다 낮에 전기공사 업체에서 근무 중이고 밤에 투잡으로 배달을 하다 다쳤습니다 배달 업체측... 합의 전에는 반드시 손해 항목 중 중복되는 부분을 정리해 향후 구상·공제에 따른 역불이익을 방지하십시오. 퇴사...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100403&docId=491579770&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,0,10,실패 경험담형 가능성 높음
투잡 손해,취미나 투잡으로 온라인판매.옥션.쿠팡,"... 투잡 등의 손해가 걱정되신다면, 초기비용 손해없고 첫날부터 수익을 벌 수있는 드림투유는 어떠신가요? 많은분들이 아시다시피 지난 한 해는 우리 모두 코로나로 인해 힘든 시간을 보냈기때문에, 새로운 일자리를 구하는건 쉽지...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=385574799&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,11,0,11,실패 경험담형 가능성 높음
투잡 손해,투잡을 하려고 하는데 동양생명과 KB손해보험 둘중...,... 생명과 손해보험을 두개다 할수 있다고 하더군요 제가 투잡으로 하려고 하는거지만 확실하게 하고 싶거든요 잠깐 하다가 말거나 그런건 아닙니다 지인들이 저믿고 가입해주셨는데 1년 2년 하고 그만둘꺼면 시작도 안합니다 제가...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=401030201&docId=324552947&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,17,0,17,실패 경험담형 가능성 높음
투잡 손해,투잡을 입니다. 산재 발생시 다른 직장 관도야 되나요,"현재 투잡으로 일하고 있어요. 한군대 직장에서 산재 발생되어 쉬려고 합니다. 그럼 다른 직장도 관둬야 하나요?... 다른 한 직장이 직접 산재 사건의 책임주체가 되거나, 손해배상 의무가 발생하지는 않습니다. ② 근로복지공단 신청...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100403&docId=488242070&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,4,11,0,7,실패 경험담형 가능성 높음
투잡 손해,직장인 투잡 근로소득?사업소득?,"... 다니는 직장이 겸직이 불가능한 것은 아니나, 되도록 회사에서 제가 투잡하는 사실을 몰랐으면 합니다. 1.... 원청징수로 들어가면 사업자는 손해인가요? 4. 원천징수로 들어가면 제 소득으로 잡히지 않는건가요? 추후 대출을 받을...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60804&docId=435629805&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,4,10,0,6,실패 경험담형 가능성 높음
투잡 손해,개인사업자 투잡 세금,"... 사업도 처음이고 세금관련 많은 지식이 없어서 이렇게 글을 올립니다 어떤식으로 월급을 받아야 손해를 안보고 투잡을 할수있는지 알려주십시오. 사업하는 사람은 사업소득이라하고, 근로자는 근로소득이라합니다 월급은 근로자가...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40309&docId=380180567&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,0,10,실패 경험담형 가능성 높음
투잡 손해,투잡으로 메리츠파트너스 하다가 실업급여 받으려는데,작년에 투잡으로 메리츠파트너스 하다가 현재는 하지않는중이구요(계약유지) 본업을 강제퇴사하고 실업급여를... 메리츠파트너스 취급보험사 상품: 메리츠화재 손해보험 수수료: 최대 850~1000% 활동 교육 지원: 지역 지점장이...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=486278281&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,12,0,12,실패 경험담형 가능성 높음
투잡 손해,프리랜서 알바 국민연금 건강보험 투잡,"제가 미용사로 프리랜서 국민연금이랑 건강보험 내고있는데 투잡으로 아르바이트까지 하고있어요... 복잡한 제도 때문에 괜히 손해보시는 일 없게, 지금처럼 하나씩 잘 챙겨가시면 훨씬 더 안정적으로 일하실 수 있을 거예요. 오늘...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6100402&docId=481648089&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,0,10,실패 경험담형 가능성 높음
투잡 손해,손해보험대리점 창업,투잡으로 손해보험대리점 창업에 관심히 있습니다. 일단은 저 혼자 시작할려고 합니다. 보험에 대한 경험은 회사에서 5년정도 보험관련 업무(영업배상책임보험 가입)를 맡아서 진행했습니다. 일단 보험설계사로서의 경험은 없습니다만...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=407&docId=237257123&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,11,0,11,실패 경험담형 가능성 높음
투잡 손해,중소기업 투잡,... 회사에서 저를 신청해서 국가에서 지원 받고있다는 얘길 들었었거든요 (청년/정규직으로) 근데 최근에 투잡을... 가지고만 있어도 손해보는게 전혀 없고 휴대폰으로 채굴하는 제2의 비트코인이라고 불리기 때문에 많은...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40607&docId=420652112&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,11,0,11,실패 경험담형 가능성 높음
투잡 손해,직장인 투잡 알바 어떤거하시나요,6시칼퇴직장이라서 돈좀빨리모아보려고 투잡하려는데요 마땅한걸찾기가쉽지않네요 조건 이것저것따지다보니... 고민만 하다가는 손해본답니다. 안전한 회사만 선택하신다면 생활에 큰 도움이 될수있는 일이니 자세한 내용 한번 확인만...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=321155905&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,0,10,실패 경험담형 가능성 높음
투잡 손해,투잡할 수 있을까요?,... 산학협력단 소속을 겸할 수 있다” 이 문구만 있던데 그럼 다른곳은 제한한다는 말일까요? 헷갈리네요 ㅜ 제가 투잡하려는 곳은 대학이랑 상관 없는 곳입니다 개인과외해서 투잡해요 괜히 투잡하다가 불이익 당하면 님만 손해 본 거져,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40602&docId=453579596&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,4,13,0,9,실패 경험담형 가능성 높음
투잡 손해,교통사고 합의금,... 투잡으로 인한 손해배상 청구 가능 여부 가능합니다. 교통사고로 인해 발생한 **'일실수익(사고로 인해 잃게 된 수입)'**에 대해 손해배상을 청구할 수 있습니다. 현재 투잡으로 주말에 일하지 못해 발생하는 수입 손해는 교통사고와...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60201&docId=489837557&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,0,10,실패 경험담형 가능성 높음
투잡 손해,교통사고 손해사정사,... 합의를 하자고 하면서 휴업손실금?과 합쳐서 140만원을 제시했는데 제가 투잡중이라 실제로 손해된 부분은 300만원 정도 됩니다. 근데 증명을 위해서는 소득금액증명을 제출하라고 하는데 종합소득신고가 적게 잡혀 있어...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60201&docId=428807801&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,21,0,21,실패 경험담형 가능성 높음
투잡 손해,#라인빗 #부업 #제테크 #투잡 #MOON,"#라인빗 #부업 #제테크 #투잡 #MOON 시간,공간 제약 없이 하루 작게는3~5. 많게는 10~ 20 만원씩 벌수있는 부업... 팀장님들께서 개인 관리까지 해주시니 손해 볼 일은 적겠죠? 저희 가족방에서 어떤식으로 진행되는지 보시고 시작하셔도...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=347579093&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,15,0,15,실패 경험담형 가능성 높음
투잡 손해,직장인투잡,안녕하세요 말그대로직장인입니다 요즘에투잡을할려고알아보고있는데 재택알바가유행이더군요... 한다면 손해볼일 없으니 아무쪼록 잘 생각해보시길 바라며 만약 일 시작하신다면 질문자님께서도 열심히 하셔서 좋은 결과 얻으시길...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=247928423&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,4,12,0,8,실패 경험담형 가능성 높음
투잡 손해,투잡 알바 집에서 할수있는일 알아봐요,직장인 투잡 알바로 괜찮은일 있을까요 왠만하면 집에서 컴퓨터로 할수있는일이면 좋겠는데 떠돌아다니는 정보가... 고민만 하다가는 손해본답니다. 안전한 회사만 선택하신다면 생활에 큰 도움이 될수있는 일이니 자세한 내용 한번...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=316535177&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,0,10,실패 경험담형 가능성 높음
투잡 손해,저녁알바 투잡으로 가능한일 뭐있나요,직장인인데 6시 칼퇴라서 저녁알바 알아봅니다 첨하는거라 좀 편하게 할수있는 투잡을 찾고있어요 실제 해보신분... 고민만 하다가는 손해본답니다. 안전한 회사만 선택하신다면 생활에 큰 도움이 될수있는 일이니 자세한 내용 한번...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=316755638&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,0,10,실패 경험담형 가능성 높음
투잡 손해,직장인 투잡 알바 집에서 가능해요,월급만으로 부족해서 투잡알아보는데 집에서 혹은 사무실에서 컴퓨터로 가능한 알바 할수있나요 검색하니 뭐... 고민만 하다가는 손해본답니다. 안전한 회사만 선택하신다면 생활에 큰 도움이 될수있는 일이니 자세한 내용 한번 확인만...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=314778306&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,0,10,실패 경험담형 가능성 높음
투잡 손해,주말에 할 수 있는 직장인 투잡 알바 있을까요?,... 활용해서 투잡 알바를 하고 싶은데 어떤 일이 괜찮을까요? 경험 있으신 분들이 추천해주시면 감사하겠습니다 안녕하세요 :) 요즘 부업에 관심 갖는 분들 정말 많으신 것 같아요. 저도 예전에 부업을 무턱대고 시작했다가 손해를 본...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=483025490&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,6,22,0,16,실패 경험담형 가능성 높음
투잡 손해,투잡으로 해고될수있나요?,... 그리고 회사 입장에선 근로자가 투잡하다 무리해서 산재가 난다면 엄청난 손해죠~~^^;; 일단 회사에 알려졌다면 투잡은 그만두시고 몸으로 하시는 투잡말고 언제든 폰으로도 하실 수 있는걸 하세요~ 대기업에서 시작했기에 안심하셔도...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080401&docId=386236227&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,13,0,13,실패 경험담형 가능성 높음
투잡 손해,투잡 세금 질문있습니다.,"... 당장 큰 돈을 벌긴 힘들겠지만 장기 수익창출을 목표로 한다면 투잡 쓰리잡으로 이만한 부업도 없을 것 같네요. 위드코로나, 비대면 방식의 사업모델과 딱 맞고 전혀 손해나 피해가 가지 않는 합법적인 곳이니 안심하셔도 됩니다....",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080401&docId=405432611&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,4,10,0,6,실패 경험담형 가능성 높음
투잡 손해,퇴근후 투잡 알바 하고계시는분 있나요,직장인인데 월급만으로는 돈을 모으기가 힘들어서 투잡을 해보려고해요 그런데 마땅한 일을 찾기가 어렵네요 시간도... 고민만 하다가는 손해본답니다. 안전한 회사만 선택하신다면 생활에 큰 도움이 될수있는 일이니 자세한 내용 한번...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=313921771&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,0,10,실패 경험담형 가능성 높음
투잡 손해,교사 투잡 가능한가요?,... 괜히 투잡한다고 소문내다가 이미지만 안좋아지니.. 블로그 운영해보세요 저도 투잡 많이해봐서 압니다. 전 투잡을 애드픽을 통해 하고있습니다. 약 300만원 벌었구요 애드픽 추천드립니다. (안하면 손해),https://kin.naver.com/qna/detail.naver?d1id=6&dirId=602&docId=386069618&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,8,13,0,5,실패 경험담형 가능성 높음
투잡 손해,직장인 투잡으로 사무실이나 집에서 할수있는 일,회사에다니고있는데 월급이 적어 투잡을 생각하고있습니다 그런데 아직 본업에 적응을 해야할시기라 시간을 많이... 고민만 하다가는 손해본답니다. 안전한 회사만 선택하신다면 생활에 큰 도움이 될수있는 일이니 자세한 내용 한번...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40612&docId=297484496&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,10,0,10,실패 경험담형 가능성 높음
투잡 손해,제가 지금 투잡을 뛰고있는데,제가 지금 투잡을 뛰고있는데 처음에 월-금 까지 하루 4시간씩 했어요 근데 점장님이 토-일도 해줬으면 하셔서 크게... 사장이랑 얘기하니 그냥 시급으로 계산하신다고 하는데 제가 손해보고 있는게 맞지 않나요? 주 7일을 4시간씩 꼬박...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=439837222&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,17,0,17,실패 경험담형 가능성 높음
투잡 손해,보험사 투잡,"... 시작은 투잡으로 하시지만, 보험일이 안정화되고 나면 기존의 알바는 정리하시고 정착하시는게 일반적입니다. 참고로 설명드리자면 생명보험사는 = 사람의 사망과 저축을 주목적으로 상품을 판매하는 회사입니다. 손해보험사는...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40103&docId=352664009&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,11,0,11,실패 경험담형 가능성 높음
투잡 손해,울산 직장인이 할만한투잡없나요?,"... 투잡을 해볼까 생각중인데, 잘 없어서요. 시간을 많이 투자해야하거나 아님 몸이 너무 고달픈일은 본업에 지장이... 주식 공부 코인 연구하는 시간 온라인 홍보에 투자하니 손해보는 거 없이 맘편히 돈벌수 있어요!! 플랫폼을 많은...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40703&docId=387061571&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,11,0,11,실패 경험담형 가능성 높음
투잡 손해,직장인 투잡을 하려고 하는데 회사에서 모르게 하는 방법?,"... 투잡을 하려고 하는데, 회사에서 알게 되면 않됩니다. 혹시 회사에서 모르게 투잡을 하려고 하면, 어떻게 해야... 실패해도 손해될건 없겠다 싶어서 시작했어요 우선 누구나 다 아는 대기업에서 진행하는 사업이라서 회사가 망할 일은...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=429226184&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,13,0,13,실패 경험담형 가능성 높음
투잡 손해,아르바이트 투잡,프랜차이즈 알바 투잡을 할까 생각중인데 두군대다 직영에다 주휴받으면서 일을 할수있을까요? 법적으로 문제가 되거나 그렇지 않죠? 또한 매장측에서 손해보는 경우는 없겠죠? 근무하는 곳마다 주휴수당 조건을 만족한다면 앵쪽으로...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=363630206&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,11,0,11,실패 경험담형 가능성 높음
투잡 손해,제가 투잡이상을하고싶은데,... 오전9시반부터 7시반까지인 오전조나 12시반부터 10시까지인 오후조로 나뉘는데요 야간이나 새벽에 알바나 투잡을... 혹시라도 실적이 없을때는 미실적.지원금 최대 99만원 지급 되고 있어서 열심히 내 두손 움직인다면 절대 손해...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=201727011&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,11,0,11,실패 경험담형 가능성 높음
투잡 손해,부업 금지조항 있는 기업에서 투잡,제가 주말 알바를 하다가 직장생활도 하게 됐는데 직장에서 부업 금지 조항이 있긴 하다만 투잡으로 돈을 더 벌고... ◈ 손해보지않는 시스템이라 리스크 전혀 없음! ◈ 혼자가 아닌 팀원과 함께하는 팀사업 ◈ 20세이상이면 남녀노소...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=392030927&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,16,0,16,실패 경험담형 가능성 높음
투잡 손해,주부투잡 하다가 실패하는 경우도 많을까요?,주부투잡을 고민하고 있는데 요즘 유행하는 부업이라고 하더라고요 특히 직장인 투잡이나 주부 부업으로 많이들... 있어도 손해보는게 전혀 없고 휴대폰으로 채굴하는 제2의 비트코인이라고 불리기 때문에 많은 사람들이...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=481293275&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,12,0,12,실패 경험담형 가능성 높음
투잡 손해,10초투잡에서 일을 시작하려 하는데,... 그렇기 때문에 비싸게 핸드폰을 구입한 사람들은 어차피 구입할 핸드폰이었다해도 괜히 손해 본 느낌을 받으며 후회하는 걸텐데요. 10초투잡에서 제공하는 휴대폰 가격비교 산출기를 활용한다면 전국 어디서나 동일한 조건으로...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40607&docId=205435245&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,2,14,0,12,실패 경험담형 가능성 높음
투잡 손해,투잡으로 대리운전하고 있어요. ㅜ40대 평범한...,재택으로 할 수 있는 투잡 있을까요? 네 안녕하세요 ^^ 집에서 9년 넘게 재택근무중인 전업주부에요! 투잡으로 할 수... 익이 가능하다는 점이 여러모로 마음에 들더라고요 내가 일만 한다면 손해볼일은 없겠다 싶어서 도전했고 최근에도...,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3031003&docId=434786433&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,14,0,14,실패 경험담형 가능성 높음
투잡 손해,직장인입니다~직장인투잡관련해서 질문드려요,코로나 이후 저희 회사내에서도 투잡하시는분들이 많아졌더라구요~그래서 검색은 많이해봤는데 사기도 많기도 해서 고민이 많네요ㅜㅜ 하더라도 손해안보고 안전한곳에서 하고싶은데 ..일끝나고 남는시간 하려고하구요 직장인투잡하고...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40607&docId=387427834&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,4,20,0,16,실패 경험담형 가능성 높음
투잡 손해,투잡알바(주말알바),... 주말에 할 수 있는 투잡알바를 알아보고 계시는 것 같은데요. 질문자분께서 검색하셨듯이 대부분의 재택근무는 초기비용이 들어가며 더 검색해보시면 멘토를 잘못만나 초기비용을 손해봤다는 글들도 보실 수 있을 것입니다. 현...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=304171550&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,4,14,0,10,실패 경험담형 가능성 높음
투잡 손해,투잡관련 질문,4대보험내면서 일하고 있는데 또다른곳에 4대보험 내면서 투잡하면 불법인가요? 안녕하세요? 혹시 재택알바... 초기비용 부담없고 리스크도 없다해서 시작~ 와~이거 진짜예요^^ 온라인 부업 거의 다 손해보고 실패 하는데... 월천클럽은...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6080402&docId=413750691&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,8,16,0,8,실패 경험담형 가능성 높음
투잡 손해,대기업다니면서 투잡,대기업다니고 있습니다.회사에서 투잡은 금지인데요 투잡을 하려고 합니다(네트워크 마케팅)~머 수익이 많은건... 저는 고수익자로 손해라고 생각도 했지만 회사 입장을 이해하고 존중하구요. 네임카드(닫혀있으면 V 누르면 열려요...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40306&docId=247557872&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,11,0,11,실패 경험담형 가능성 높음
투잡 손해,개인회생 신청 전 1년동안 투잡했는데,개인회생 신청 전 1년동안 투잡 중인데 그간 어떻게 대출금 갚으려고 잠 안자며 투잡했는데 이렇게 살기 싫어서 주식에... 알바 그만 두고 한 직장으로만 신청하면 변제금에서 손해보지 않으니 그렇게 하시면됩니다.,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40106&docId=448586082&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,11,0,11,실패 경험담형 가능성 높음
투잡 손해,간이과세 사업자 투잡시,"... 투잡으로 아르바이트를 하려고 하는데 고용보험에 가입해야한다고 하네요 이 경우 문제되거나 손해 볼 일이 생기나요? 안녕하세요 실제로 일을 하신다면, 문제가 되지는 않습니다. 단지, 차후 5월에 종합소득세 신고시 두가지 수익을...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40304&docId=346807149&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,12,0,12,실패 경험담형 가능성 높음
투잡 손해,일용직 투잡 산재입니다. ㅠㅠ,"... 제가 투잡을 둘다 일용직으로 근무중입니다. 주간에 a물류, 야간에 b물류.. 일주일전 월요일에 b물류에서 일하던중... 이러한, 산재보험업무의 대리권은 노무사와 변호사만이 대리권이 있으며, 타 직군인 손해사정사..등은 산재보험의...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60803&docId=442535014&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,11,0,11,실패 경험담형 가능성 높음
투잡 손해,직장인 투잡으로 콘텐츠 제작은 현실적인가요?,"유튜브, 블로그, SNS 콘텐츠 제작을 통해 투잡을 하고 싶습니다. 본업과 병행하면서 수익화하기 위한 방법과... 있어도 손해보는게 전혀 없고 휴대폰으로 채굴하는 제2의 비트코인이라고 불리기 때문에 많은 사람들이...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40401&docId=481055467&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,4,10,0,6,실패 경험담형 가능성 높음
투잡 손해,시간이 자주 바뀌는 알바 투잡방법,... 그런데 돈벌이가 안되니까 투잡을 뛰고싶은데 알바날짜가 겹칠까봐 아무것도 못하고있습니다. 혹시 방법이... 1원도 손해보지 않으려고 정말 꼼꼼히 따져보고 알아보고 신중히 시작한 일이구요 그러기에 어떠한 점이 걱정되시구...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=186368114&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,12,0,12,실패 경험담형 가능성 높음
투잡 손해,알바 1년 퇴직과 손해배상,"안녕하세요 카페에서 24.12.05일에 근로계약서를 작성후 근무하기 시작했고 (실제 근무 시작일 동일) 제가 투잡을... 이런 경우에 퇴직금괴 급여를 지급 못받는다거나, 저에게 손해배상을 청구할 수 있나요? 장은영 변호사 입니다...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60222&docId=490680144&qb=7Yis7J6hIOyGkO2VtA==&enc=utf8,,0,17,0,17,실패 경험담형 가능성 높음
